,년,월,제목,부제목,링크,작가,출판사,출판일,가격,리뷰,리뷰링크,별점,태그,book_id
93,2023,8,아무도 가지 않은 길에 부가 있었다,흔들리는 투자자를 위한 부자의 독설 41,https://www.yes24.com//Product/Goods/121770946,['정민우'],다산북스,2023년 08월,"16,200원",51,https://www.yes24.com/Product/Goods/121770946?ReviewYn=Y,9.6,"['#이달의주목신간', '#얼리리더', '#이달의굿즈', '#부동산투자', '#돈좀벌어보자']",121770946
94,2023,8,눈사람 자살 사건,,https://www.yes24.com//Product/Goods/70875765,['최승호'],달아실,2019년 03월,"11,700원",12,https://www.yes24.com/Product/Goods/70875765?ReviewYn=Y,9.7,[],70875765
95,2023,8,수박 수영장 (어나더커버 특별판),,https://www.yes24.com//Product/Goods/19427515,['안녕달'],창비,2015년 07월,"12,600원",187,https://www.yes24.com/Product/Goods/19427515?ReviewYn=Y,9.6,"['#여름그림책', '#여름맛', '#아이부터어른까지', '#계절그림책', '#상상력']",19427515
96,2023,8,완전 배출,채소·과일·무첨가 주스는 어떻게 비만과 질병을 몰아내는가,https://www.yes24.com//Product/Goods/121772149,['조승우'],사이몬북스,2023년 09월,"17,100원",7,https://www.yes24.com/Product/Goods/121772149?ReviewYn=Y,9.4,['#이달의굿즈'],121772149
97,2023,8,[예스리커버] 이웃집 백만장자,푼돈이 모여 어마어마한 재산이 되는 생생한 비법,https://www.yes24.com//Product/Goods/109337831,['Thomas J. Stanley'],리드리드출판,2022년 06월,"16,920원",115,https://www.yes24.com/Product/Goods/109337831?ReviewYn=Y,9.2,['#크레마클럽에있어요'],109337831
98,2023,8,4~7세 조절하는 뇌 흔들리고 회복하는 뇌 ,조절 능력·정서 지능으로 키우는 ‘공부 뇌’ 발달 골든타임 육아,https://www.yes24.com//Product/Goods/119732750,['김붕년'],코리아닷컴(Korea.com),2023년 06월,"16,200원",34,https://www.yes24.com/Product/Goods/119732750?ReviewYn=Y,9.8,['#이달의굿즈'],119732750
99,2023,8,2023 10일 만에 끝내는 해커스 OPIc 오픽 Advanced 공략,한 권으로 오픽 IH/AL 달성!,https://www.yes24.com//Product/Goods/119153435,['해커스 오픽연구소'],(주)해커스,2023년 06월,"22,500원",29,https://www.yes24.com/Product/Goods/119153435?ReviewYn=Y,10.0,['#분철'],119153435
100,2023,8,당연하게도 나는 너를,,https://www.yes24.com//Product/Goods/117817658,['이꽃님'],우리학교,2023년 03월,"12,150원",10,https://www.yes24.com/Product/Goods/117817658?ReviewYn=Y,9.8,"['#2023한국문학의미래가될젊은작가', '#사랑하는사람을', '#위험한사랑', '#친구에서연인', '#가스라이팅']",117817658
101,2023,8,JLPT(일본어능력시험) 한권으로 끝내기 N3 ,,https://www.yes24.com//Product/Goods/104074668,['이치우'],다락원,2021년 10월,"24,300원",15,https://www.yes24.com/Product/Goods/104074668?ReviewYn=Y,9.6,['#분철'],104074668
102,2023,8,2023 에듀윌 공인중개사 오시훈 합격서 부동산공법 체계도,,https://www.yes24.com//Product/Goods/118430765,['오시훈'],에듀윌,2023년 04월,"17,100원",47,https://www.yes24.com/Product/Goods/118430765?ReviewYn=Y,10.0,[],118430765
103,2023,8,3000개 숨은그림찾기,끝판왕의 끝판왕,https://www.yes24.com//Product/Goods/119963440,['이한이'],한빛에듀,2023년 07월,"15,120원",20,https://www.yes24.com/Product/Goods/119963440?ReviewYn=Y,10.0,[],119963440
104,2023,8,주식투자 최적의 타이밍을 잡는 법,월스트리트의 전설적인 시장분석가에게 배우는,https://www.yes24.com//Product/Goods/95873899,['스탠 와인스타인'],플로우,2020년 12월,"19,800원",21,https://www.yes24.com/Product/Goods/95873899?ReviewYn=Y,9.1,[],95873899
105,2023,8,고양이 해결사 깜냥 5,편의점을 환하게 밝혀라!,https://www.yes24.com//Product/Goods/117649685,['홍민정'],창비,2023년 02월,"9,900원",39,https://www.yes24.com/Product/Goods/117649685?ReviewYn=Y,10.0,[],117649685
106,2023,8,무기가 되는 스토리,브랜드 전쟁에서 살아남는 7가지 문장 공식,https://www.yes24.com//Product/Goods/64616922,['도널드 밀러'],윌북(willbook),2018년 09월,"15,120원",50,https://www.yes24.com/Product/Goods/64616922?ReviewYn=Y,9.4,[],64616922
107,2023,8,어린이를 위한 역사의 쓸모 : 인생 편 1,용기,https://www.yes24.com//Product/Goods/121913140,['최태성'],다산어린이,2023년 08월,"13,500원",31,https://www.yes24.com/Product/Goods/121913140?ReviewYn=Y,10.0,[],121913140
108,2023,8,고민을 들어줘 닥터 별냥 1,,https://www.yes24.com//Product/Goods/119848032,['이지음'],꿈터,2023년 07월,"11,700원",27,https://www.yes24.com/Product/Goods/119848032?ReviewYn=Y,10.0,[],119848032
109,2023,8,초보 노인입니다,,https://www.yes24.com//Product/Goods/120467037,['김순옥'],민음사,2023년 07월,"15,120원",6,https://www.yes24.com/Product/Goods/120467037?ReviewYn=Y,9.6,[],120467037
110,2023,8,빅터 프랭클의 죽음의 수용소에서,죽음조차 희망으로 승화시킨 인간 존엄성의 승리,https://www.yes24.com//Product/Goods/90384709,['빅터 프랭클'],청아출판사,2020년 05월,"11,700원",91,https://www.yes24.com/Product/Goods/90384709?ReviewYn=Y,9.3,[],90384709
111,2023,8,설민석의 세계사 대모험 17,일본 편 : 전국 통일을 향하여,https://www.yes24.com//Product/Goods/119502323,['설민석'],단꿈아이,2023년 06월,"11,700원",81,https://www.yes24.com/Product/Goods/119502323?ReviewYn=Y,10.0,[],119502323
112,2023,8,해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩),최신기출유형 100% 반영,https://www.yes24.com//Product/Goods/116072450,['해커스 어학연구소'],해커스어학연구소,2023년 01월,"10,710원",15,https://www.yes24.com/Product/Goods/116072450?ReviewYn=Y,9.3,[],116072450
113,2023,8,The Secret 시크릿,수 세기 동안 단 1%만이 알았던 부와 성공의 비밀 ,https://www.yes24.com//Product/Goods/2599166,['론다 번'],살림Biz,2007년 06월,"15,120원",628,https://www.yes24.com/Product/Goods/2599166?ReviewYn=Y,7.5,[],2599166
114,2023,8,88번 버스의 기적,,https://www.yes24.com//Product/Goods/120165680,['프레야 샘슨'],모모,2023년 07월,"15,750원",75,https://www.yes24.com/Product/Goods/120165680?ReviewYn=Y,9.8,[],120165680
115,2023,8,아인슈타인과 오펜하이머,원자폭탄의 창조자이자 파괴자이고 싶었던 두 천재 이야기,https://www.yes24.com//Product/Goods/74588415,['실번 S. 슈위버'],시대의창,2019년 06월,"19,800원",0,None,0,[],74588415
116,2023,8,가장 효율적인 부동산 투자법 ,,https://www.yes24.com//Product/Goods/121790487,['최진곤'],원앤원북스,2023년 08월,"16,650원",41,https://www.yes24.com/Product/Goods/121790487?ReviewYn=Y,9.8,[],121790487
117,2023,8,도쿄 리벤저스 31 ,,https://www.yes24.com//Product/Goods/120761403,['와쿠이 켄'],학산문화사,2023년 07월,"5,400원",22,https://www.yes24.com/Product/Goods/120761403?ReviewYn=Y,9.7,[],120761403
118,2023,8,페인트,,https://www.yes24.com//Product/Goods/72158875,['이희영'],창비,2019년 04월,"11,700원",171,https://www.yes24.com/Product/Goods/72158875?ReviewYn=Y,9.3,[],72158875
119,2023,8,아가미,,https://www.yes24.com//Product/Goods/59495035,['구병모'],위즈덤하우스,2018년 03월,"11,700원",85,https://www.yes24.com/Product/Goods/59495035?ReviewYn=Y,9.5,[],59495035
0,2023,8,흔한남매 별난 세계 여행 1 ,세계 유명 박물관,https://www.yes24.com//Product/Goods/119016883,['흔한남매'],미래엔아이세움,2023년 05월,"12,600원",61,https://www.yes24.com/Product/Goods/119016883?ReviewYn=Y,10.0,"['#세계여행', '#유튜버', '#학습만화', '#유튜브', '#남매']",119016883
1,2023,8,운동의 뇌과학,불안장애에 시달린 뇌과학자가 발견한 7가지 운동의 힘,https://www.yes24.com//Product/Goods/120840453,['제니퍼 헤이스'],현대지성,2023년 08월,"16,200원",43,https://www.yes24.com/Product/Goods/120840453?ReviewYn=Y,9.9,"['#이달의주목신간', '#얼리리더', '#이달의굿즈', '#멘탈회복', '#집중력']",120840453
2,2023,8,회복탄력성의 힘 ,쉽게 포기하지 않고 결국 해내는 아이의 비밀,https://www.yes24.com//Product/Goods/119149576,['지니 킴'],빅피시,2023년 06월,"16,020원",39,https://www.yes24.com/Product/Goods/119149576?ReviewYn=Y,9.8,"['#크레마클럽에있어요', '#부모와아이가행복한육아', '#자녀교육', '#회복탄력성']",119149576
3,2023,8,스킵과 로퍼 6 ,,https://www.yes24.com//Product/Goods/120235012,['타카마츠 미사키'],YNKMEDIA,2023년 07월,"5,400원",31,https://www.yes24.com/Product/Goods/120235012?ReviewYn=Y,10.0,[],120235012
4,2023,8,죽이고 싶은 아이 (10만부 기념 한정판 썸머 에디션),,https://www.yes24.com//Product/Goods/119124821,['이꽃님'],우리학교,2023년 06월,"15,120원",3,https://www.yes24.com/Product/Goods/119124821?ReviewYn=Y,10.0,"['#이달의굿즈', '#2023한국문학의미래가될젊은작가']",119124821
5,2023,8,옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연 8 ,,https://www.yes24.com//Product/Goods/120503211,['사에키상'],영상출판미디어,2023년 08월,"6,750원",4,https://www.yes24.com/Product/Goods/120503211?ReviewYn=Y,10.0,[],120503211
